timestamp_iso,timestamp_ms,balance,investmentValue,loanTotal,totalDeposits,profit,netWorth,lifetimePnL
2026-04-18T07:54:31+00:00,1776498871000,4599.88,7596.64,2722.78,13604.73,-1407.54,12196.52,-1408.21
2026-04-18T09:13:03+00:00,1776503583000,4603.88,7567.5,2722.78,13609.73,-1437.68,12171.38,-1438.35
2026-04-18T10:12:59+00:00,1776507179000,4603.88,7571.47,2722.78,13609.73,-1433.71,12175.35,-1434.38
2026-04-18T11:19:33+00:00,1776511173000,4614.14,7583.82,2722.78,13619.98,-1421.36,12197.95,-1422.03
2026-04-18T11:36:12+00:00,1776512172000,4614.14,7583.82,2722.78,13619.98,-1421.36,12197.95,-1422.03
2026-04-18T11:56:02+00:00,1776513362000,4466.67,7646.34,2700.33,13619.98,-1506.31,12113.01,-1506.98
2026-04-18T12:31:42+00:00,1776515502000,4345.75,7818.26,2793.41,13625.98,-1461.31,12164.01,-1461.97
2026-04-18T12:58:47+00:00,1776517127000,4083.75,8138.7,2793.41,13628.98,-1405.86,12222.45,-1406.53
2026-04-18T13:31:55+00:00,1776519115000,4083.75,8132.72,2793.41,13628.98,-1411.84,12216.47,-1412.51
2026-04-18T15:00:36+00:00,1776524436000,3831.75,8407.14,2793.41,13631.98,-1392.42,12238.9,-1393.09
2026-04-18T15:29:41+00:00,1776526181000,3831.75,8410.09,2793.41,13631.98,-1389.47,12241.84,-1390.14
2026-04-18T15:57:28+00:00,1776527848000,3837.75,8419.4,2793.41,13637.98,-1380.16,12257.15,-1380.83
2026-04-18T16:56:21+00:00,1776531381000,3837.75,8431.21,2793.41,13637.98,-1368.35,12268.96,-1369.02
2026-04-18T17:26:44+00:00,1776533204000,3837.75,8508.0,2793.41,13637.98,-1291.56,12345.76,-1292.23
2026-04-18T17:54:32+00:00,1776534872000,3837.75,8620.92,2793.41,13637.98,-1178.64,12458.68,-1179.31
2026-04-18T18:26:29+00:00,1776536789000,3837.75,8604.83,2793.41,13637.98,-1194.73,12442.59,-1195.4
2026-04-18T18:55:56+00:00,1776538556000,3837.75,8602.67,2793.41,13637.98,-1196.89,12440.42,-1197.56
2026-04-18T20:08:37+00:00,1776542917000,3840.75,8618.89,2793.41,13640.98,-1180.67,12459.64,-1181.34
2026-04-18T20:44:05+00:00,1776545045000,3840.75,8591.3,2793.41,13640.98,-1208.26,12432.06,-1208.93
2026-04-18T22:24:04+00:00,1776551044000,3840.75,8698.22,2793.41,13640.98,-1101.34,12538.97,-1102.01
2026-04-18T22:55:07+00:00,1776552907000,3843.75,8693.6,2793.41,13643.98,-1105.97,12537.35,-1106.63
2026-04-18T23:32:35+00:00,1776555155000,3843.75,8693.6,2793.41,13643.98,-1105.97,12537.35,-1106.63
2026-04-19T00:44:10+00:00,1776559450000,3846.75,8664.53,2793.41,13646.98,-1135.03,12511.29,-1135.7
2026-04-19T01:17:15+00:00,1776561435000,3846.75,8657.27,2793.41,13646.98,-1142.29,12504.02,-1142.96
2026-04-19T01:51:49+00:00,1776563509000,3846.75,8650.58,2793.41,13646.98,-1148.98,12497.34,-1149.65
2026-04-19T02:53:39+00:00,1776567219000,3852.75,8635.54,2793.41,13652.98,-1164.03,12488.29,-1164.69
2026-04-19T03:59:05+00:00,1776571145000,3852.75,8634.25,2793.41,13652.98,-1165.31,12487.0,-1165.98
2026-04-19T04:28:45+00:00,1776572925000,3852.75,8634.25,2793.41,13652.98,-1165.31,12487.0,-1165.98
2026-04-19T05:31:09+00:00,1776576669000,3855.75,8625.98,2793.41,13655.98,-1173.58,12481.73,-1174.25
2026-04-19T06:26:20+00:00,1776579980000,3855.75,8628.02,2793.41,13655.98,-1171.54,12483.78,-1172.21
2026-04-19T06:51:51+00:00,1776581511000,3855.75,8628.75,2793.41,13655.98,-1170.81,12484.51,-1171.48
2026-04-19T07:47:31+00:00,1776584851000,3855.75,8628.56,2793.41,13655.98,-1171.0,12484.31,-1171.67
2026-04-19T08:16:14+00:00,1776586574000,3859.75,8637.05,2793.41,13660.98,-1163.51,12496.8,-1164.18
2026-04-19T08:38:57+00:00,1776587937000,3859.75,8626.33,2793.41,13660.98,-1174.23,12486.09,-1174.9
2026-04-19T09:03:49+00:00,1776589429000,3859.75,8583.27,2793.41,13660.98,-1217.29,12443.03,-1217.96
2026-04-19T09:47:56+00:00,1776592076000,3859.75,8586.54,2793.41,13660.98,-1214.02,12446.3,-1214.69
2026-04-19T10:21:52+00:00,1776594112000,3859.75,8585.24,2793.41,13660.98,-1215.32,12445.0,-1215.99
2026-04-19T12:13:22+00:00,1776600802000,3975.67,8516.27,2900.33,13669.98,-1177.37,12491.94,-1178.04
2026-04-19T12:47:11+00:00,1776602831000,3975.67,8513.83,2900.33,13669.98,-1179.82,12489.5,-1180.49
2026-04-19T13:23:17+00:00,1776604997000,3978.67,8515.37,2900.33,13672.98,-1178.28,12494.04,-1178.95
2026-04-19T15:09:53+00:00,1776611393000,3987.67,8583.74,2900.33,13681.98,-1109.9,12571.41,-1110.57
2026-04-19T15:43:38+00:00,1776613418000,3987.67,8492.74,2900.33,13681.98,-1200.9,12480.41,-1201.57
2026-04-19T16:57:09+00:00,1776617829000,3987.67,8522.15,2900.33,13681.98,-1171.49,12509.83,-1172.16
2026-04-19T18:08:40+00:00,1776622120000,3987.67,8530.91,2900.33,13681.98,-1162.73,12518.58,-1163.4
2026-04-19T18:42:17+00:00,1776624137000,3987.67,8529.14,2900.33,13681.98,-1164.5,12516.81,-1165.17
2026-04-19T19:20:49+00:00,1776626449000,3987.67,8528.64,2900.33,13681.98,-1165.0,12516.32,-1165.67
2026-04-19T21:08:47+00:00,1776632927000,3993.67,8483.1,2900.33,13687.98,-1210.55,12476.77,-1211.21
2026-04-19T22:24:52+00:00,1776637492000,3993.67,8493.51,2900.33,13687.98,-1200.13,12487.18,-1200.8
2026-04-19T23:04:00+00:00,1776639840000,3993.67,8546.82,2900.33,13687.98,-1146.82,12540.5,-1147.49
2026-04-19T23:43:05+00:00,1776642185000,3993.67,8560.26,2900.33,13687.98,-1133.38,12553.93,-1134.05
2026-04-20T00:21:18+00:00,1776644478000,3993.67,8564.82,2900.33,13687.98,-1128.83,12558.49,-1129.5
2026-04-20T01:02:31+00:00,1776646951000,3993.67,8558.86,2900.33,13687.98,-1134.79,12552.53,-1135.46
2026-04-20T01:42:45+00:00,1776649365000,3993.67,8562.02,2900.33,13687.98,-1131.62,12555.69,-1132.29
2026-04-20T02:59:26+00:00,1776653966000,3996.67,8560.66,2900.33,13690.98,-1132.99,12557.33,-1133.65
2026-04-20T04:15:55+00:00,1776658555000,3996.67,8559.56,2900.33,13690.98,-1134.09,12556.23,-1134.76
2026-04-20T04:54:50+00:00,1776660890000,3996.67,8559.74,2900.33,13690.98,-1133.91,12556.41,-1134.58
2026-04-20T05:30:22+00:00,1776663022000,3996.67,8563.21,2900.33,13690.98,-1130.43,12559.88,-1131.1
2026-04-20T06:03:21+00:00,1776665001000,3996.67,8562.97,2900.33,13690.98,-1130.67,12559.64,-1131.34
2026-04-20T06:35:26+00:00,1776666926000,3996.67,8563.64,2900.33,13690.98,-1130.01,12560.31,-1130.68
2026-04-20T07:14:53+00:00,1776669293000,3996.67,8563.67,2900.33,13690.98,-1129.97,12560.35,-1130.64
2026-04-20T07:51:39+00:00,1776671499000,3996.67,8563.67,2900.33,13690.98,-1129.97,12560.35,-1130.64
2026-04-20T09:04:29+00:00,1776675869000,4000.67,8584.54,2900.33,13695.98,-1110.1,12585.21,-1110.77
2026-04-20T09:57:37+00:00,1776679057000,4000.67,8597.17,2900.33,13695.98,-1097.47,12597.85,-1098.14
2026-04-20T13:07:45+00:00,1776690465000,4009.67,8602.04,2900.33,13704.98,-1092.61,12611.71,-1093.28
2026-04-20T14:50:59+00:00,1776696659000,4009.67,8568.71,2900.33,13704.98,-1125.93,12578.38,-1126.6
2026-04-20T15:32:35+00:00,1776699155000,4117.67,8453.24,3008.33,13704.98,-1133.4,12570.92,-1134.07
2026-04-20T16:10:29+00:00,1776701429000,4117.67,8456.42,3008.33,13704.98,-1130.22,12574.1,-1130.89
2026-04-20T16:56:32+00:00,1776704192000,4117.67,8452.28,3008.33,13704.98,-1134.36,12569.95,-1135.03
2026-04-20T17:35:45+00:00,1776706545000,4117.67,8473.47,3008.33,13704.98,-1113.17,12591.15,-1113.84
2026-04-20T18:15:05+00:00,1776708905000,4117.67,8469.28,3008.33,13704.98,-1117.36,12586.95,-1118.03
2026-04-20T18:51:32+00:00,1776711092000,4117.67,8473.87,3008.33,13704.98,-1112.77,12591.55,-1113.44
2026-04-20T19:32:34+00:00,1776713554000,4117.67,8473.79,3008.33,13704.98,-1112.85,12591.46,-1113.52
2026-04-20T21:43:04+00:00,1776721384000,4120.67,8488.2,3008.33,13707.98,-1098.44,12608.88,-1099.11
2026-04-20T22:20:30+00:00,1776723630000,4120.67,8424.28,3008.33,13707.98,-1162.37,12544.95,-1163.04
2026-04-20T22:56:29+00:00,1776725789000,4120.67,8433.0,3008.33,13707.98,-1153.64,12553.67,-1154.31
2026-04-20T23:36:38+00:00,1776728198000,4120.67,8373.47,3008.33,13707.98,-1213.17,12494.14,-1213.84
2026-04-21T00:22:21+00:00,1776730941000,4120.67,8386.04,3008.33,13707.98,-1200.6,12506.72,-1201.27
2026-04-21T01:01:16+00:00,1776733276000,4120.67,8380.74,3008.33,13707.98,-1205.91,12501.41,-1206.58
2026-04-21T01:42:25+00:00,1776735745000,4120.67,8378.29,3008.33,13707.98,-1208.35,12498.97,-1209.02
2026-04-21T02:20:07+00:00,1776738007000,4120.67,8378.29,3008.33,13707.98,-1208.35,12498.97,-1209.02
2026-04-21T04:14:12+00:00,1776744852000,4126.67,8400.74,3008.33,13713.98,-1185.9,12527.41,-1186.57
2026-04-21T04:50:49+00:00,1776747049000,4126.67,8303.51,3008.33,13713.98,-1283.13,12430.19,-1283.8
2026-04-21T06:11:48+00:00,1776751908000,4126.67,8317.34,3008.33,13713.98,-1269.3,12444.02,-1269.97
2026-04-21T06:42:11+00:00,1776753731000,4126.67,8315.21,3008.33,13713.98,-1271.43,12441.88,-1272.1
2026-04-21T07:07:39+00:00,1776755259000,4132.67,8315.21,3008.33,13719.98,-1271.43,12447.88,-1272.1
2026-04-21T08:10:48+00:00,1776759048000,4139.67,8316.57,3008.33,13727.98,-1271.07,12456.24,-1271.74
2026-04-21T08:43:47+00:00,1776761027000,4139.67,8316.72,3008.33,13727.98,-1270.92,12456.4,-1271.59
2026-04-21T09:13:56+00:00,1776762836000,4139.67,8316.72,3008.33,13727.98,-1270.92,12456.4,-1271.59
2026-04-21T09:46:41+00:00,1776764801000,4139.67,8316.72,3008.33,13727.98,-1270.92,12456.4,-1271.59
2026-04-21T10:18:25+00:00,1776766705000,4249.05,8211.16,3114.7,13730.98,-1270.11,12460.21,-1270.78
2026-04-21T10:52:15+00:00,1776768735000,4139.05,8337.92,3114.7,13730.98,-1253.35,12476.97,-1254.02
2026-04-21T11:34:17+00:00,1776771257000,4139.05,8338.41,3114.7,13730.98,-1252.86,12477.45,-1253.53
2026-04-21T12:05:00+00:00,1776773100000,3613.05,8368.84,3114.7,13730.98,-1748.43,11981.88,-1749.1
2026-04-21T12:36:44+00:00,1776775004000,3513.05,9002.86,3114.7,13730.98,-1214.41,12515.9,-1215.08
2026-04-21T13:06:10+00:00,1776776770000,3513.05,9002.88,3114.7,13730.98,-1214.39,12515.93,-1215.06
2026-04-21T13:39:57+00:00,1776778797000,3670.68,8909.36,3109.01,13730.98,-1150.28,12580.04,-1150.94
2026-04-21T14:15:14+00:00,1776780914000,3670.68,8906.56,3109.01,13730.98,-1153.07,12577.24,-1153.74
2026-04-21T14:42:17+00:00,1776782537000,3670.68,8938.5,3109.01,13730.98,-1121.13,12609.18,-1121.8
2026-04-21T16:11:21+00:00,1776787881000,3676.68,9048.32,3109.01,13736.98,-1011.31,12725.0,-1011.98
2026-04-21T17:45:06+00:00,1776793506000,2826.68,9999.31,3109.01,13739.98,-913.32,12825.99,-913.99
2026-04-21T18:14:55+00:00,1776795295000,2826.68,9991.85,3109.01,13739.98,-920.78,12818.53,-921.45
2026-04-21T18:45:42+00:00,1776797142000,2826.68,10017.33,3109.01,13739.98,-895.3,12844.01,-895.97
2026-04-21T19:21:28+00:00,1776799288000,2541.68,10423.83,3109.01,13739.98,-773.81,12965.51,-774.48
2026-04-21T19:50:07+00:00,1776801007000,2541.68,10397.46,3109.01,13739.98,-800.18,12939.14,-800.84
2026-04-21T20:58:03+00:00,1776805083000,2547.68,10396.68,3109.01,13745.98,-800.96,12944.36,-801.63
2026-04-21T21:33:05+00:00,1776807185000,2547.68,10370.27,3109.01,13745.98,-827.36,12917.95,-828.03
2026-04-21T22:10:05+00:00,1776809405000,2550.68,10384.4,3109.01,13748.98,-813.23,12935.08,-813.9
2026-04-21T23:59:43+00:00,1776815983000,2550.68,10453.41,3109.01,13748.98,-744.22,13004.1,-744.89
2026-04-22T00:38:50+00:00,1776818330000,2550.68,10412.62,3109.01,13748.98,-785.01,12963.3,-785.68
2026-04-22T01:12:42+00:00,1776820362000,2836.94,10119.68,3056.3,13748.98,-791.69,12956.62,-792.36
2026-04-22T01:52:02+00:00,1776822722000,2836.94,10102.3,3056.3,13748.98,-809.08,12939.24,-809.75
2026-04-22T02:34:52+00:00,1776825292000,2836.94,10090.24,3056.3,13748.98,-821.13,12927.18,-821.8
2026-04-22T03:07:01+00:00,1776827221000,2836.94,10095.51,3056.3,13748.98,-815.87,12932.45,-816.54
2026-04-22T03:55:59+00:00,1776830159000,2839.94,9956.55,3056.3,13751.98,-954.82,12796.49,-955.49
2026-04-22T04:37:14+00:00,1776832634000,2839.94,10020.3,3056.3,13751.98,-891.07,12860.24,-891.74
2026-04-22T05:14:17+00:00,1776834857000,2839.94,9982.75,3056.3,13751.98,-928.62,12822.69,-929.29
2026-04-22T05:50:59+00:00,1776837059000,2839.94,9982.36,3056.3,13751.98,-929.01,12822.3,-929.68
2026-04-22T06:29:46+00:00,1776839386000,2839.94,9982.79,3056.3,13751.98,-928.59,12822.73,-929.25
2026-04-22T07:06:25+00:00,1776841585000,2839.94,9989.1,3056.3,13751.98,-922.27,12829.05,-922.94
2026-04-22T07:40:00+00:00,1776843600000,2839.94,10024.14,3056.3,13751.98,-887.23,12864.08,-887.9
2026-04-22T08:15:40+00:00,1776845740000,2843.94,10027.11,3056.3,13756.98,-885.27,12871.05,-885.94
2026-04-22T08:52:05+00:00,1776847925000,2998.91,9903.45,3177.51,13790.73,-887.7,12902.36,-888.37
2026-04-22T09:23:32+00:00,1776849812000,2493.91,10483.37,3177.51,13790.73,-812.78,12977.28,-813.45
2026-04-22T10:19:44+00:00,1776853184000,2493.91,10483.37,3177.51,13790.73,-812.78,12977.28,-813.45
2026-04-22T11:06:33+00:00,1776855993000,2493.91,10486.25,3177.51,13790.73,-809.91,12980.15,-810.58
2026-04-22T11:42:13+00:00,1776858133000,2493.91,10486.37,3177.51,13790.73,-809.79,12980.27,-810.46
2026-04-22T12:02:57+00:00,1776859377000,2493.91,10486.37,3177.51,13790.73,-809.79,12980.27,-810.46
2026-04-22T13:36:27+00:00,1776864987000,2496.91,10440.72,3177.51,13793.73,-855.43,12937.63,-856.1
2026-04-22T14:15:53+00:00,1776867353000,2496.91,10442.2,3177.51,13793.73,-853.96,12939.11,-854.63
2026-04-22T14:54:32+00:00,1776869672000,2496.91,10421.03,3177.51,13793.73,-875.13,12917.94,-875.79
2026-04-22T15:39:24+00:00,1776872364000,2496.91,10424.29,3177.51,13793.73,-871.87,12921.2,-872.54
2026-04-22T17:20:57+00:00,1776878457000,2512.68,10311.02,3177.15,13796.73,-972.37,12823.69,-973.04
2026-04-22T18:00:52+00:00,1776880852000,2512.68,10328.7,3177.15,13796.73,-954.68,12841.38,-955.35
2026-04-22T18:46:24+00:00,1776883584000,2512.68,10317.21,3177.15,13796.73,-966.18,12829.89,-966.85
2026-04-22T20:07:31+00:00,1776888451000,2512.68,10314.37,3177.15,13796.73,-969.02,12827.05,-969.69
2026-04-22T20:46:30+00:00,1776890790000,2512.68,10304.74,3177.15,13796.73,-978.64,12817.42,-979.31
2026-04-22T22:04:03+00:00,1776895443000,2515.68,10292.4,3177.15,13799.73,-990.98,12808.08,-991.65
2026-04-22T22:44:19+00:00,1776897859000,2515.68,10311.03,3177.15,13799.73,-972.35,12826.71,-973.02
2026-04-22T23:22:27+00:00,1776900147000,2515.68,10310.96,3177.15,13799.73,-972.43,12826.64,-973.1
2026-04-23T00:36:32+00:00,1776904592000,2515.68,10333.35,3177.15,13799.73,-950.03,12849.03,-950.7
2026-04-23T01:12:47+00:00,1776906767000,2515.68,10331.56,3177.15,13799.73,-951.82,12847.24,-952.49
2026-04-23T01:55:15+00:00,1776909315000,2518.68,10330.09,3177.15,13802.73,-953.3,12848.77,-953.97
2026-04-23T03:03:35+00:00,1776913415000,2518.68,10338.49,3177.15,13802.73,-944.89,12857.17,-945.56
2026-04-23T03:40:08+00:00,1776915608000,2518.68,10342.33,3177.15,13802.73,-941.05,12861.01,-941.72
2026-04-23T04:18:32+00:00,1776917912000,2518.68,10365.01,3177.15,13802.73,-918.37,12883.69,-919.04
2026-04-23T04:51:48+00:00,1776919908000,2518.68,10360.64,3177.15,13802.73,-922.74,12879.32,-923.41
2026-04-23T05:29:50+00:00,1776922190000,2518.68,10373.44,3177.15,13802.73,-909.95,12892.12,-910.61
2026-04-23T06:36:14+00:00,1776926174000,2518.68,10338.27,3177.15,13802.73,-945.12,12856.95,-945.79
2026-04-23T07:13:22+00:00,1776928402000,2648.03,10210.42,3306.49,13802.73,-943.61,12858.45,-944.28
2026-04-23T07:47:06+00:00,1776930426000,2648.03,10206.29,3306.49,13802.73,-947.74,12854.32,-948.41
2026-04-23T08:53:18+00:00,1776934398000,2652.03,10214.53,3306.49,13807.73,-940.51,12866.55,-941.18
2026-04-23T09:33:45+00:00,1776936825000,2652.03,10214.53,3306.49,13807.73,-940.51,12866.55,-941.18
2026-04-23T10:29:26+00:00,1776940166000,2652.03,10214.53,3306.49,13807.73,-940.51,12866.55,-941.18
2026-04-23T11:15:23+00:00,1776942923000,2652.03,10213.66,3306.49,13807.73,-941.37,12865.69,-942.04
2026-04-23T11:37:21+00:00,1776944241000,2199.03,10737.26,3306.49,13807.73,-870.77,12936.29,-871.44
2026-04-23T11:59:13+00:00,1776945553000,1179.03,12044.35,3306.49,13807.73,-583.68,13223.38,-584.35
2026-04-23T12:29:15+00:00,1776947355000,1182.03,12043.08,3306.49,13810.73,-584.95,13225.11,-585.62
2026-04-23T13:54:43+00:00,1776952483000,1182.03,11961.01,3306.49,13810.73,-667.02,13143.04,-667.69
2026-04-23T14:53:18+00:00,1776955998000,515.03,12689.12,3306.49,13813.73,-608.91,13204.15,-609.58
2026-04-23T15:22:02+00:00,1776957722000,515.03,12785.93,3306.49,13813.73,-512.11,13300.96,-512.78
2026-04-23T15:50:09+00:00,1776959409000,515.03,12789.18,3306.49,13813.73,-508.85,13304.21,-509.52
2026-04-23T16:23:39+00:00,1776961419000,515.03,12782.45,3306.49,13813.73,-515.59,13297.47,-516.26
2026-04-23T16:55:22+00:00,1776963322000,515.03,12773.53,3306.49,13813.73,-524.51,13288.56,-525.18
2026-04-23T17:33:08+00:00,1776965588000,515.03,12794.79,3306.49,13813.73,-503.25,13309.82,-503.92
2026-04-23T19:19:48+00:00,1776971988000,517.29,12787.96,3305.75,13816.73,-510.81,13305.25,-511.48
2026-04-23T19:57:20+00:00,1776974240000,523.29,12793.51,3305.75,13822.73,-505.27,13316.79,-505.94
2026-04-23T21:14:03+00:00,1776978843000,613.74,12849.52,3305.75,13913.19,-449.26,13463.26,-449.93
2026-04-23T21:47:26+00:00,1776980846000,613.74,12872.15,3305.75,13913.19,-426.62,13485.89,-427.29
2026-04-23T22:27:35+00:00,1776983255000,613.74,12882.55,3305.75,13913.19,-416.22,13496.29,-416.89
2026-04-23T23:02:47+00:00,1776985367000,613.74,12868.42,3305.75,13913.19,-430.36,13482.16,-431.03
2026-04-23T23:40:36+00:00,1776987636000,613.74,12871.55,3305.75,13913.19,-427.23,13485.29,-427.89
2026-04-24T00:19:55+00:00,1776989995000,613.74,12873.48,3305.75,13913.19,-425.3,13487.22,-425.97
2026-04-24T01:00:28+00:00,1776992428000,665.73,12816.08,3305.75,13913.19,-430.71,13481.81,-431.38
2026-04-24T02:20:32+00:00,1776997232000,707.31,12763.61,3305.75,13913.19,-441.6,13470.92,-442.27
2026-04-24T03:45:33+00:00,1777002333000,707.31,12576.32,3305.75,13913.19,-628.89,13283.62,-629.56
2026-04-24T05:09:02+00:00,1777007342000,816.91,12422.35,3304.75,13916.19,-676.25,13239.26,-676.92
2026-04-24T05:49:54+00:00,1777009794000,822.91,12346.08,3304.75,13922.19,-752.53,13168.99,-753.19
2026-04-24T06:30:43+00:00,1777012243000,822.91,12357.98,3304.75,13922.19,-740.63,13180.89,-741.3
2026-04-24T07:12:58+00:00,1777014778000,822.91,12345.78,3304.75,13922.19,-752.83,13168.69,-753.5
2026-04-24T08:48:25+00:00,1777020505000,974.7,12236.55,3452.54,13927.19,-715.27,13211.25,-715.94
2026-04-24T09:26:39+00:00,1777022799000,974.7,12235.79,3452.54,13927.19,-716.03,13210.48,-716.7
2026-04-24T11:16:40+00:00,1777029400000,977.7,12228.25,3452.54,13930.19,-723.56,13205.95,-724.23
2026-04-24T11:44:07+00:00,1777031047000,977.7,12187.46,3452.54,13930.19,-764.36,13165.15,-765.03
2026-04-24T12:11:53+00:00,1777032713000,977.7,12152.41,3452.54,13930.19,-799.41,13130.11,-800.08
2026-04-24T12:51:24+00:00,1777035084000,977.7,12180.14,3452.54,13930.19,-771.68,13157.84,-772.35
2026-04-24T15:12:19+00:00,1777043539000,992.7,12240.08,3452.54,13945.19,-711.74,13232.77,-712.41
2026-04-24T15:49:08+00:00,1777045748000,995.7,12237.06,3452.54,13948.19,-714.76,13232.76,-715.43
2026-04-24T17:09:47+00:00,1777050587000,1001.7,12200.8,3452.54,13954.19,-751.02,13202.5,-751.69
2026-04-24T17:51:09+00:00,1777053069000,1010.23,12138.33,3452.07,13963.19,-813.96,13148.56,-814.63
2026-04-24T18:27:26+00:00,1777055246000,1013.23,12247.14,3452.07,13966.19,-705.15,13260.37,-705.82
2026-04-24T19:07:50+00:00,1777057670000,1013.23,12392.33,3452.07,13966.19,-559.96,13405.56,-560.63
2026-04-24T19:35:41+00:00,1777059341000,1013.23,12338.86,3452.07,13966.19,-613.43,13352.09,-614.1
2026-04-24T20:18:53+00:00,1777061933000,1019.23,12334.92,3452.07,13972.19,-617.37,13354.15,-618.04
2026-04-24T23:57:15+00:00,1777075035000,1017.29,12182.49,3427.07,13995.24,-794.79,13199.78,-795.46
2026-04-25T00:35:58+00:00,1777077358000,1017.29,12217.95,3427.07,13995.24,-759.33,13235.24,-760.0
2026-04-25T01:12:21+00:00,1777079541000,1017.29,12152.66,3427.07,13995.24,-824.62,13169.95,-825.29
2026-04-25T01:43:19+00:00,1777081399000,1196.0,12152.56,3427.07,13995.24,-646.01,13348.56,-646.68
2026-04-25T02:22:12+00:00,1777083732000,1196.0,11931.04,3422.91,13995.24,-867.53,13127.04,-868.2
2026-04-25T02:57:48+00:00,1777085868000,1196.0,11910.91,3422.91,13995.24,-887.66,13106.91,-888.33
2026-04-25T03:33:06+00:00,1777087986000,1196.0,11913.95,3422.91,13995.24,-884.62,13109.95,-885.29
2026-04-25T05:28:57+00:00,1777094937000,1300.11,11843.5,3421.97,13995.24,-850.96,13143.61,-851.63
2026-04-25T06:06:29+00:00,1777097189000,1300.11,11832.47,3421.97,13995.24,-861.99,13132.58,-862.65
2026-04-25T06:43:05+00:00,1777099385000,1300.11,11837.4,3421.97,13995.24,-857.06,13137.51,-857.73
2026-04-25T07:20:21+00:00,1777101621000,1300.11,11835.99,3421.97,13995.24,-858.47,13136.1,-859.14
2026-04-25T07:54:57+00:00,1777103697000,1300.11,11838.13,3421.97,13995.24,-856.33,13138.24,-857.0
2026-04-25T08:28:40+00:00,1777105720000,1304.11,11829.65,3421.97,14000.24,-865.81,13133.76,-866.48
2026-04-25T09:01:53+00:00,1777107713000,1304.11,11835.74,3421.97,14000.24,-859.72,13139.85,-860.39
2026-04-25T09:35:35+00:00,1777109735000,1304.11,11832.83,3421.97,14000.24,-862.63,13136.94,-863.3
2026-04-25T12:29:40+00:00,1777120180000,1470.75,11704.51,3563.75,14025.11,-849.17,13175.26,-849.84
2026-04-25T13:13:21+00:00,1777122801000,1470.75,11707.26,3563.75,14025.11,-846.43,13178.01,-847.1
2026-04-25T14:55:37+00:00,1777128937000,1470.75,11690.68,3563.75,14025.11,-863.01,13161.43,-863.68
2026-04-25T15:30:07+00:00,1777131007000,1470.75,11693.54,3563.75,14025.11,-860.14,13164.29,-860.81
2026-04-25T16:02:03+00:00,1777132923000,1470.75,11685.9,3563.75,14025.11,-867.79,13156.65,-868.46
2026-04-25T16:37:34+00:00,1777135054000,1470.75,11870.79,3563.75,14025.11,-682.89,13341.54,-683.56
2026-04-25T17:21:34+00:00,1777137694000,1470.75,11860.83,3563.75,14025.11,-692.85,13331.59,-693.52
2026-04-25T17:54:50+00:00,1777139690000,1470.75,11859.84,3563.75,14025.11,-693.85,13330.59,-694.51
2026-04-25T18:33:12+00:00,1777141992000,1470.75,11833.27,3563.75,14025.11,-720.41,13304.03,-721.08
2026-04-25T21:45:42+00:00,1777153542000,1470.75,11787.38,3563.75,14025.11,-766.3,13258.14,-766.97
2026-04-25T22:26:53+00:00,1777156013000,1470.75,11782.96,3563.75,14025.11,-770.72,13253.71,-771.39
2026-04-26T00:32:13+00:00,1777163533000,1473.75,11721.42,3563.75,14028.11,-832.27,13195.17,-832.94
2026-04-26T01:12:15+00:00,1777165935000,1473.75,11721.47,3563.75,14028.11,-832.22,13195.22,-832.89
2026-04-26T01:50:05+00:00,1777168205000,1473.75,11734.95,3563.75,14028.11,-818.74,13208.7,-819.41
2026-04-26T02:30:44+00:00,1777170644000,1473.75,11734.95,3563.75,14028.11,-818.74,13208.7,-819.41
2026-04-26T03:09:06+00:00,1777172946000,1473.75,11732.66,3563.75,14028.11,-821.02,13206.41,-821.69
2026-04-26T03:48:23+00:00,1777175303000,1476.75,11732.66,3563.75,14031.11,-821.02,13209.41,-821.69
2026-04-26T04:28:40+00:00,1777177720000,1476.75,11729.56,3563.75,14031.11,-824.12,13206.31,-824.79
2026-04-26T05:10:25+00:00,1777180225000,1479.75,11732.99,3563.75,14034.11,-820.69,13212.75,-821.36
2026-04-26T05:54:15+00:00,1777182855000,1479.75,11741.04,3563.75,14034.11,-812.65,13220.79,-813.32
2026-04-26T08:07:09+00:00,1777190829000,1486.75,11754.84,3563.75,14042.11,-799.84,13241.6,-800.51
2026-04-26T09:26:40+00:00,1777195600000,58.43,13638.53,3704.42,14132.11,-434.47,13696.97,-435.14
2026-04-26T10:58:24+00:00,1777201104000,64.43,13605.98,3704.42,14138.11,-467.02,13670.42,-467.69
2026-04-26T11:35:24+00:00,1777203324000,64.43,13530.58,3704.42,14138.11,-542.43,13595.01,-543.09
2026-04-26T12:14:34+00:00,1777205674000,64.43,13427.65,3704.42,14138.11,-645.35,13492.08,-646.02
2026-04-26T12:39:45+00:00,1777207185000,64.43,13396.37,3704.42,14138.11,-676.63,13460.8,-677.3
2026-04-26T13:09:12+00:00,1777208952000,64.43,13329.5,3704.42,14138.11,-743.51,13393.93,-744.18
2026-04-26T14:01:28+00:00,1777212088000,64.43,13368.69,3704.42,14138.11,-704.31,13433.12,-704.98
2026-04-26T14:30:08+00:00,1777213808000,64.43,13329.93,3704.42,14138.11,-743.08,13394.36,-743.75
